title,url,category,price,count_review,address,count_photo,rating,rating_by_category,normalized_rating
Квартира,https://www.tripadvisor.ru/Hotel_Review-g608960-d15324276-Reviews-Kvartira-Anapa_Krasnodar_Krai_Southern_District.html,Объект с ограниченным набором услуг,,0,"Krymskaya 177, Анапа 353440 Россия",0,,0.0,0.0
Фортуна,https://www.tripadvisor.ru/Hotel_Review-g608960-d7683276-Reviews-Fortuna-Anapa_Krasnodar_Krai_Southern_District.html,Гостевой дом,,0,"Пионерский пр-т, 79Б, Анапа 353450 Россия",0,,0.0,0.0
Гостиница Ассоль,https://www.tripadvisor.ru/Hotel_Review-g608960-d2334571-Reviews-Hotel_Assol-Anapa_Krasnodar_Krai_Southern_District.html,Небольшой отель,,0,"пр. Пионерский, д. 75а, Анапа 353456 Россия",0,,0.0,0.0
Gostevoy Dom,https://www.tripadvisor.ru/Hotel_Review-g608960-d15581089-Reviews-Gostevoy_Dom-Anapa_Krasnodar_Krai_Southern_District.html,Объект с ограниченным набором услуг,,0,"Stroenie ul. Terskaya 124, Анапа 353440 Россия",0,,0.0,0.0
Анапские дюны,https://www.tripadvisor.ru/Hotel_Review-g608960-d2334555-Reviews-Hotel_Anapa_Dunes-Anapa_Krasnodar_Krai_Southern_District.html,Небольшой отель,,0,"Курортный проезд 33, Анапа 232424 Россия",0,,0.0,0.0
Guest House Ksenia,https://www.tripadvisor.ru/Hotel_Review-g608960-d12701936-Reviews-Guest_House_Ksenia-Anapa_Krasnodar_Krai_Southern_District.html,Лодж,,0,"56 ulitsa Zavodskaya, Анапа 353440 Россия",0,,0.0,0.0
Dom Dlia Lietniegho Otdykha,https://www.tripadvisor.ru/Hotel_Review-g608960-d16858838-Reviews-Dom_Dlia_Lietniegho_Otdykha-Anapa_Krasnodar_Krai_Southern_District.html,Объект с ограниченным набором услуг,,0,"Tsvietov dom 3 dom, Анапа 353417 Россия",0,,0.0,0.0
Феникс,https://www.tripadvisor.ru/Hotel_Review-g608960-d6694373-Reviews-Phoenix-Anapa_Krasnodar_Krai_Southern_District.html,Небольшой отель,,0,"ул. Промышленная, 6/1, Анапа 353454 Россия",0,,0.0,0.0
Гостевой дом  Лидия,https://www.tripadvisor.ru/Hotel_Review-g608960-d21038868-Reviews-Lidiya_Guest_House-Anapa_Krasnodar_Krai_Southern_District.html,Гостевой дом,,0,"Краснодарская,  22, Анапа 353440 Россия",0,,0.0,0.0
Монтажник,https://www.tripadvisor.ru/Hotel_Review-g608960-d8844288-Reviews-Montazhnik-Anapa_Krasnodar_Krai_Southern_District.html,Турбаза/база отдыха,,0,"ул. Виноградная, 11, Анапа 353456 Россия",0,,0.0,0.0
Guest House Krasny,https://www.tripadvisor.ru/Hotel_Review-g608960-d8704094-Reviews-Guest_House_Krasny-Anapa_Krasnodar_Krai_Southern_District.html,Хостел,,0,"Красныи Казачья 10а, Анапа 353445 Россия",0,,0.0,0.0
Guesthouse Sviatich-2,https://www.tripadvisor.ru/Hotel_Review-g608960-d10713857-Reviews-Guesthouse_Sviatich_2-Anapa_Krasnodar_Krai_Southern_District.html,Гостиница особого типа,,0,"ul. Shevchenko, d. 33, Анапа 353440 Россия",0,,0.0,0.0
У КРАСНОЙ ПЛОЩАДИ,https://www.tripadvisor.ru/Hotel_Review-g608960-d13455621-Reviews-U_Krasnoy_Ploshchadi-Anapa_Krasnodar_Krai_Southern_District.html,Гостевой дом,,0,"Астраханская, 83, Анапа 353451 Россия",0,,0.0,0.0
Natali,https://www.tripadvisor.ru/Hotel_Review-g608960-d15593810-Reviews-Natali-Anapa_Krasnodar_Krai_Southern_District.html,Объект с ограниченным набором услуг,,0,"Krymskaia 36 B, Анапа 353440 Россия",0,,0.0,0.0
Марина,https://www.tripadvisor.ru/Hotel_Review-g608960-d15580965-Reviews-Marina-Anapa_Krasnodar_Krai_Southern_District.html,Отель особого типа,,0,"1й проезд дом 11, Анапа 353456 Россия",0,,0.0,0.0
Алегрия,https://www.tripadvisor.ru/Hotel_Review-g608960-d23196256-Reviews-Alegriya-Anapa_Krasnodar_Krai_Southern_District.html,Отель,,0,"Пионерский проспект 121б, Анапа 353456 Россия",0,,0.0,0.0
Apartment on Verkhnyaya doroga,https://www.tripadvisor.ru/Hotel_Review-g608960-d17693612-Reviews-Apartment_on_Verkhnyaya_doroga-Anapa_Krasnodar_Krai_Southern_District.html,Лодж,,0,"Verkhnyaya doroga 152/2, Анапа 353456 Россия",0,,0.0,0.0
Guesthouse Uiutny Dvorik,https://www.tripadvisor.ru/Hotel_Review-g608960-d16666233-Reviews-Guesthouse_Uiutny_Dvorik-Anapa_Krasnodar_Krai_Southern_District.html,Объект с ограниченным набором услуг,,0,"Ulitsa Novorossiyskaya 163 163, Анапа 353440 Россия",0,,0.0,0.0
Guest house MR,https://www.tripadvisor.ru/Hotel_Review-g608960-d10810267-Reviews-Guest_house_MR-Anapa_Krasnodar_Krai_Southern_District.html,Гостиница особого типа,,0,"100 ulitsa Nekrasova, Анапа 353454 Россия",0,,0.0,0.0
Айсберг,https://www.tripadvisor.ru/Hotel_Review-g608960-d15516852-Reviews-Aisberg-Anapa_Krasnodar_Krai_Southern_District.html,B&B/мини-отель особого типа,,0,"Ул. Видная д.32, Анапа 353456 Россия",0,,0.0,0.0
Guest House Mister Ru,https://www.tripadvisor.ru/Hotel_Review-g608960-d8686969-Reviews-Guest_House_Mister_Ru-Anapa_Krasnodar_Krai_Southern_District.html,Хостел,,0,"Ulitsa Novorossiyskaya 296, Анапа 353440 Россия",0,,0.0,0.0
Белые Росы,https://www.tripadvisor.ru/Hotel_Review-g608960-d8709859-Reviews-Belyye_Rosy-Anapa_Krasnodar_Krai_Southern_District.html,Лодж,,0,"ул. Николая Овсянникова, д. 5, Анапа 353440 Россия",0,,0.0,0.0
Золотая Миля Корпус 2,https://www.tripadvisor.ru/Hotel_Review-g608960-d20146383-Reviews-Zolotaya_Milya_Korpus_2-Anapa_Krasnodar_Krai_Southern_District.html,Отель,,0,"Калинина 12 б, Анапа 353440 Россия",0,,0.0,0.0
Guest House Levanto,https://www.tripadvisor.ru/Hotel_Review-g608960-d12441178-Reviews-Guest_House_Levanto-Anapa_Krasnodar_Krai_Southern_District.html,Коттедж,,0,"Vinoghradnaia ulitsa dom 6 1 Stroieniie 2 Etazh, Анапа 353456 Россия",0,,0.0,0.0
Guest House On Novorossiyskaya,https://www.tripadvisor.ru/Hotel_Review-g608960-d12672322-Reviews-Guest_House_On_Novorossiyskaya-Anapa_Krasnodar_Krai_Southern_District.html,Гостиница особого типа,,0,"ul. Novorossiyskaya 182, Apt. 1, Анапа 353440 Россия",0,,0.0,0.0
Malinkin Grad Guest House,https://www.tripadvisor.ru/Hotel_Review-g608960-d8785978-Reviews-Malinkin_Grad_Guest_House-Anapa_Krasnodar_Krai_Southern_District.html,Небольшой отель,,0,"Pereulok Malinkin 14А, Анапа 353440 Россия",0,,0.0,0.0
Частный сектор у Ларисы,https://www.tripadvisor.ru/Hotel_Review-g608960-d23356857-Reviews-Chastnyy_sektor_u_Larisy-Anapa_Krasnodar_Krai_Southern_District.html,Гостевой дом,,0,,0,,0.0,0.0
Mayak Sanatorum,https://www.tripadvisor.ru/Hotel_Review-g608960-d23607265-Reviews-Mayak_Sanatorum-Anapa_Krasnodar_Krai_Southern_District.html,Небольшой отель,,0,,0,,0.0,0.0
Guest House U Viktora,https://www.tripadvisor.ru/Hotel_Review-g608960-d10065375-Reviews-Guest_House_U_Viktora-Anapa_Krasnodar_Krai_Southern_District.html,Гостевой дом,,0,"Ul. Ostrovskogo 24, Анапа 353451 Россия",0,,0.0,0.0
Guest House on Kirova 46,https://www.tripadvisor.ru/Hotel_Review-g608960-d15221430-Reviews-Guest_House_on_Kirova_46-Anapa_Krasnodar_Krai_Southern_District.html,Объект с ограниченным набором услуг,,0,"Ulitsa Kirova 46, Анапа 353440 Россия",0,,0.0,0.0
Anna Guest House,https://www.tripadvisor.ru/Hotel_Review-g608960-d15516757-Reviews-Anna_Guest_House-Anapa_Krasnodar_Krai_Southern_District.html,Объект с ограниченным набором услуг,,0,"Ulitsa Gorkogo 139, Анапа 353445 Россия",0,,0.0,0.0
Guest House on Terskaya 117,https://www.tripadvisor.ru/Hotel_Review-g608960-d15208573-Reviews-Guest_House_on_Terskaya_117-Anapa_Krasnodar_Krai_Southern_District.html,Лодж,,0,"Ulitsa Terskaya 117, Анапа 353440 Россия",0,,0.0,0.0
Hotel ViTa,https://www.tripadvisor.ru/Hotel_Review-g608960-d19478301-Reviews-Hotel_ViTa-Anapa_Krasnodar_Krai_Southern_District.html,Отель,1000.0,0,"84 K. Solov'yanovoy Ulitsa 1, Анапа 353440 Россия",0,,0.0,0.0
Золотые Львы,https://www.tripadvisor.ru/Hotel_Review-g608960-d12543776-Reviews-Zolotyye_Lvy-Anapa_Krasnodar_Krai_Southern_District.html,Гостевой дом,,0,"ул. Кати Соловьяновой, 115, Анапа 353450 Россия",0,,0.0,0.0
Rayskiy Ugolok Mini-hotel,https://www.tripadvisor.ru/Hotel_Review-g608960-d9699262-Reviews-Rayskiy_Ugolok_Mini_hotel-Anapa_Krasnodar_Krai_Southern_District.html,Гостиница,,0,"Ulitsa Ternovaya 17, Анапа 353440 Россия",0,,0.0,0.0
Гостевой дом Эдем,https://www.tripadvisor.ru/Hotel_Review-g608960-d15516684-Reviews-Gostevoy_Dom_Edem-Anapa_Krasnodar_Krai_Southern_District.html,Объект с ограниченным набором услуг,,0,"Островкого, 19, Анапа 353451 Россия",0,,0.0,0.0
Рица,https://www.tripadvisor.ru/Hotel_Review-g608960-d9699256-Reviews-Ritsa-Anapa_Krasnodar_Krai_Southern_District.html,Лодж,,0,"ул. Крылова 12Б, Анапа 353454 Россия",0,,0.0,0.0
"Гостевой дом ""Анли""",https://www.tripadvisor.ru/Hotel_Review-g608960-d6591487-Reviews-Anli_Guest_House-Anapa_Krasnodar_Krai_Southern_District.html,Хостел,,0,"Северная ул., 87/2, Анапа 353445 Россия",0,,0.0,0.0
Feya Hotel,https://www.tripadvisor.ru/Hotel_Review-g608960-d19915058-Reviews-Feya_Hotel-Anapa_Krasnodar_Krai_Southern_District.html,Отель,,0,"Pionerskyy Pionerskyy 1, Анапа 353440 Россия",0,,0.0,0.0
Морская Лилия,https://www.tripadvisor.ru/Hotel_Review-g608960-d6694143-Reviews-Morskaya_Lilia-Anapa_Krasnodar_Krai_Southern_District.html,Лодж,,0,"Пионерский проспект, 81Б, Анапа 353450 Россия",0,,0.0,0.0
Маргарита-Холидей,https://www.tripadvisor.ru/Hotel_Review-g608960-d23208931-Reviews-Margarita_Holiday-Anapa_Krasnodar_Krai_Southern_District.html,Объект с ограниченным набором услуг,,0,"Улица Видная 46 B, Анапа 353456 Россия",0,,0.0,0.0
Mini-hotel Liliya,https://www.tripadvisor.ru/Hotel_Review-g608960-d12678458-Reviews-Mini_hotel_Liliya-Anapa_Krasnodar_Krai_Southern_District.html,Небольшой отель,,0,"Novorossiyskaiya 100/1, Анапа 353440 Россия",0,,0.0,0.0
"Гостевой дом ""Солнышко""",https://www.tripadvisor.ru/Hotel_Review-g608960-d7735511-Reviews-Guest_house_Solnyshko-Anapa_Krasnodar_Krai_Southern_District.html,Лодж,,0,"Novorossiyskaya ul. 9, Анапа 353440 Россия",0,,0.0,0.0
Гостевой дом Виктория,https://www.tripadvisor.ru/Hotel_Review-g608960-d12543816-Reviews-Guest_House_Viktoria-Anapa_Krasnodar_Krai_Southern_District.html,Гостевой дом,,0,"проспект Пионерский, 60/4/2, Анапа 353456 Россия",0,,0.0,0.0
Гостевой дом На Гоголя,https://www.tripadvisor.ru/Hotel_Review-g608960-d15580932-Reviews-Gostevoy_Dom_Na_Gogolya-Anapa_Krasnodar_Krai_Southern_District.html,Объект с ограниченным набором услуг,,0,"Гоголя д. 111, Анапа 353440 Россия",0,,0.0,0.0
На Зеленой,https://www.tripadvisor.ru/Hotel_Review-g608960-d15580929-Reviews-Na_Zelenoy-Anapa_Krasnodar_Krai_Southern_District.html,Гостиница особого типа,,0,"Зеленая 2, Анапа 353445 Россия",0,,0.0,0.0
Guest House Equator,https://www.tripadvisor.ru/Hotel_Review-g608960-d8479299-Reviews-Guest_House_Equator-Anapa_Krasnodar_Krai_Southern_District.html,Гостевой дом,,0,"Lenina Ulitsa 30, Анапа 353440 Россия",0,,0.0,0.0
Tieploie Morie,https://www.tripadvisor.ru/Hotel_Review-g608960-d12691472-Reviews-Tieploie_Morie-Anapa_Krasnodar_Krai_Southern_District.html,Гостевой дом,,0,"Chernomorskaya Ulitsa 16a, Анапа 353440 Россия",0,,0.0,0.0
Guest House Dezhavyu,https://www.tripadvisor.ru/Hotel_Review-g608960-d13847236-Reviews-Guest_House_Dezhavyu-Anapa_Krasnodar_Krai_Southern_District.html,Гостиница,,0,"40 Pionerskiy Prospekt, Анапа 353456 Россия",0,,0.0,0.0
Гостевой дом АКСУ,https://www.tripadvisor.ru/Hotel_Review-g608960-d23183980-Reviews-Gostevoy_Dom_Aksu-Anapa_Krasnodar_Krai_Southern_District.html,Лодж,,0,"20 улица Таманская, Анапа 353440 Россия",0,,0.0,0.0
Apartment Pionerskiy,https://www.tripadvisor.ru/Hotel_Review-g608960-d16954975-Reviews-Apartment_Pionerskiy-Anapa_Krasnodar_Krai_Southern_District.html,Объект с ограниченным набором услуг,,0,"Pionerskiy Pr.104, Анапа 353456 Россия",0,,0.0,0.0
Gostevoy Dom Arina,https://www.tripadvisor.ru/Hotel_Review-g608960-d12640058-Reviews-Gostevoy_Dom_Arina-Anapa_Krasnodar_Krai_Southern_District.html,Гостиница особого типа,,0,"29 Novorossiyskaya Ulitsa, Анапа 353440 Россия",0,,0.0,0.0
Высокии Берег,https://www.tripadvisor.ru/Hotel_Review-g608960-d21026816-Reviews-Vysokii_Bereg-Anapa_Krasnodar_Krai_Southern_District.html,Гостевой дом,,0,,0,,0.0,0.0
Guest House Ekaterina,https://www.tripadvisor.ru/Hotel_Review-g608960-d12646428-Reviews-Guest_House_Ekaterina-Anapa_Krasnodar_Krai_Southern_District.html,Коттедж,,0,"ulitsa Samburova 272, Анапа 353440 Россия",0,,0.0,0.0
Katamaran Motel,https://www.tripadvisor.ru/Hotel_Review-g608960-d12164826-Reviews-Katamaran_Motel-Anapa_Krasnodar_Krai_Southern_District.html,Лодж,,0,"Ulitsa Severnaya 41B, Анапа 353445 Россия",0,,0.0,0.0
Cottage Turgeneva 98 B,https://www.tripadvisor.ru/Hotel_Review-g608960-d16665945-Reviews-Cottage_Turgeneva_98_B-Anapa_Krasnodar_Krai_Southern_District.html,Объект с ограниченным набором услуг,,0,"98B Ulitsa Turgeneva, Анапа 353440 Россия",0,,0.0,0.0
Guest House Alena,https://www.tripadvisor.ru/Hotel_Review-g608960-d12729856-Reviews-Guest_House_Alena-Anapa_Krasnodar_Krai_Southern_District.html,Лодж,,0,"ulitsa Verkhnyaya doroga 83 b, Анапа 353440 Россия",0,,0.0,0.0
Liliya,https://www.tripadvisor.ru/Hotel_Review-g608960-d12710580-Reviews-Liliya-Anapa_Krasnodar_Krai_Southern_District.html,Гостевой дом,,0,"Пролетарская 13 А, Анапа 353445 Россия",0,,0.0,0.0
Svetlana,https://www.tripadvisor.ru/Hotel_Review-g608960-d16691598-Reviews-Svetlana-Anapa_Krasnodar_Krai_Southern_District.html,Вилла,,0,"190 Ulitsa Samburova, Анапа 353440 Россия",0,,0.0,0.0
Gostevoy dom na Lenina,https://www.tripadvisor.ru/Hotel_Review-g608960-d13487513-Reviews-Gostevoy_dom_na_Lenina-Anapa_Krasnodar_Krai_Southern_District.html,Гостевой дом,,0,"ul. Lenina, 93, Анапа 353440 Россия",0,,0.0,0.0
Guest House on Mira,https://www.tripadvisor.ru/Hotel_Review-g608960-d12331715-Reviews-Guest_House_on_Mira-Anapa_Krasnodar_Krai_Southern_District.html,Коттедж,,0,"Vityazevo st Mira 12 A, Анапа 353417 Россия",0,,0.0,0.0
"Гостевой дом ""У Людмилы""",https://www.tripadvisor.ru/Hotel_Review-g608960-d10123094-Reviews-Guest_House_U_Lyudmily-Anapa_Krasnodar_Krai_Southern_District.html,Лодж,,0,"ул. Самбурова, д.93/7, Анапа 353440 Россия",0,,0.0,0.0
Славия,https://www.tripadvisor.ru/Hotel_Review-g608960-d20171750-Reviews-Slaviya-Anapa_Krasnodar_Krai_Southern_District.html,Отель,,0,,0,,0.0,0.0
Mechta Apart-Hotel,https://www.tripadvisor.ru/Hotel_Review-g608960-d22598877-Reviews-Mechta_Apart_Hotel-Anapa_Krasnodar_Krai_Southern_District.html,Небольшой отель,,0,"Severnaya Ulitsa 9, Анапа 353445 Россия",0,,0.0,0.0
Guest house Leon,https://www.tripadvisor.ru/Hotel_Review-g608960-d12556425-Reviews-Guest_house_Leon-Anapa_Krasnodar_Krai_Southern_District.html,Лодж,,0,"Ternovaya 1, Анапа 353445 Россия",0,,0.0,0.0
Guest House Svyatich,https://www.tripadvisor.ru/Hotel_Review-g608960-d12569213-Reviews-Guest_House_Svyatich-Anapa_Krasnodar_Krai_Southern_District.html,B&B/мини-отель особого типа,,0,"ulitsa Krasnozelenykh 40, Анапа 353440 Россия",0,,0.0,0.0
Guest House Piligrim,https://www.tripadvisor.ru/Hotel_Review-g608960-d15022034-Reviews-Guest_House_Piligrim-Anapa_Krasnodar_Krai_Southern_District.html,Гостиница особого типа,,0,"ulitsa Krymskaya 36 B, Анапа 353440 Россия",0,,0.0,0.0
Абсолют-Люкс,https://www.tripadvisor.ru/Hotel_Review-g608960-d2706538-Reviews-Absolut_Lux-Anapa_Krasnodar_Krai_Southern_District.html,Лодж,,0,"Первомайская улица, д. 21/1, Анапа 353440 Россия",0,,0.0,0.0
Guest House U Lyubashi,https://www.tripadvisor.ru/Hotel_Review-g608960-d12376544-Reviews-Guest_House_U_Lyubashi-Anapa_Krasnodar_Krai_Southern_District.html,Коттедж,,0,"Pionerskiy Pr. 48, Анапа 353456 Россия",0,,0.0,0.0
Oriekhovaia Roshchia,https://www.tripadvisor.ru/Hotel_Review-g608960-d12537031-Reviews-Oriekhovaia_Roshchia-Anapa_Krasnodar_Krai_Southern_District.html,Лодж,,0,"ulitsa Tamanskaia, 79, Анапа 353454 Россия",0,,0.0,0.0
Guest House Tikhiy Bereg,https://www.tripadvisor.ru/Hotel_Review-g608960-d15349425-Reviews-Guest_House_Tikhiy_Bereg-Anapa_Krasnodar_Krai_Southern_District.html,Объект с ограниченным набором услуг,,0,"89 Ulitsa Tolstogo, Анапа 353454 Россия",0,,0.0,0.0
ЗОЛОТАЯ ВОЛНА,https://www.tripadvisor.ru/Hotel_Review-g608960-d23266516-Reviews-Zolotaya_Volna-Anapa_Krasnodar_Krai_Southern_District.html,Гостевой дом,,0,,0,,0.0,0.0
Комнаты,https://www.tripadvisor.ru/Hotel_Review-g608960-d12678445-Reviews-Komnaty-Anapa_Krasnodar_Krai_Southern_District.html,Гостиница особого типа,,0,"Ulitsa Zavodskaya 73, Анапа 353440 Россия",0,,0.0,0.0
Адамант,https://www.tripadvisor.ru/Hotel_Review-g608960-d6835330-Reviews-Adamant-Anapa_Krasnodar_Krai_Southern_District.html,Небольшой отель,,0,"ул. Шевченко, д. 78, Анапа 353440 Россия",0,,0.0,0.0
